pipeline,s2,s3,s4,makespan,makespan_sched,cp_comm,max_load,edge_cut,load_imbalance,connected,valid,max_imem,imem_ok,n_gpus_used,omega,ratio_to_omega,time_s,error,error_code,asgn_hash,tb_hash,unique_hw_sim,tb_fname
2r|3a,2r,3a,,274,274,42.0,60,203,1.502347,False,True,105,True,16,48,5.7083,0.019,,E_OK,f193a8e3b15615c6b1d225dd8aada0a23c0dfabbf08fbf19476ae5b0942109fb,2075b3cc95f5bae7ce534b776d3a6ad5a14d2d844743812fefba5811644afb1e,True,tb_2r_3a_none
2r|3b,2r,3b,,275,275,42.0,60,203,1.502347,False,True,105,True,16,48,5.7292,0.017,,E_OK,f193a8e3b15615c6b1d225dd8aada0a23c0dfabbf08fbf19476ae5b0942109fb,f3ac02464b85ffd0b4c2bbb69a59651704c02a7bbaad7111595cd5d0123768f9,True,tb_2r_3b_none
2r|3f,2r,3f,,276,276,42.0,60,203,1.502347,False,True,105,True,16,48,5.75,0.078,,E_OK,f193a8e3b15615c6b1d225dd8aada0a23c0dfabbf08fbf19476ae5b0942109fb,d9628033c26c775de7f561674d766abd00a438b9e6e7e8583eb9237cbfb2cc53,True,tb_2r_3f_none
2r|3c,2r,3c,,278,278,42.0,60,203,1.502347,False,True,105,True,16,48,5.7917,0.222,,E_OK,f193a8e3b15615c6b1d225dd8aada0a23c0dfabbf08fbf19476ae5b0942109fb,fda728d7b129d830189634889abc9e123573263cfe1cd788c581d46e66a314ac,True,tb_2r_3c_none
2r|3j,2r,3j,,278,278,42.0,60,203,1.502347,False,True,105,True,16,48,5.7917,0.283,,E_OK,f193a8e3b15615c6b1d225dd8aada0a23c0dfabbf08fbf19476ae5b0942109fb,2075b3cc95f5bae7ce534b776d3a6ad5a14d2d844743812fefba5811644afb1e,False,
2r|3i,2r,3i,,279,279,42.0,60,203,1.502347,False,True,105,True,16,48,5.8125,0.049,,E_OK,f193a8e3b15615c6b1d225dd8aada0a23c0dfabbf08fbf19476ae5b0942109fb,1928714543149296fb49aa39d02b82305175e1803cbc1503c13a2751e1e310a4,False,
2r|3e,2r,3e,,280,280,42.0,60,203,1.502347,False,True,105,True,16,48,5.8333,0.177,,E_OK,f193a8e3b15615c6b1d225dd8aada0a23c0dfabbf08fbf19476ae5b0942109fb,1928714543149296fb49aa39d02b82305175e1803cbc1503c13a2751e1e310a4,True,tb_2r_3e_none
2r|3h,2r,3h,,284,284,42.0,60,203,1.502347,False,True,105,True,16,48,5.9167,3.747,,E_OK,f193a8e3b15615c6b1d225dd8aada0a23c0dfabbf08fbf19476ae5b0942109fb,1928714543149296fb49aa39d02b82305175e1803cbc1503c13a2751e1e310a4,False,
2h|3j,2h,3j,,285,285,43.0,43,120,1.076682,False,True,75,True,16,48,5.9375,0.245,,E_OK,3576100c59bcb9368ba1a1818ec4ffcf43a6686e33dc15519b9d2e5fd052e2b2,79b0dc024a30cf94e8a732a9e3ee32520d767e77ac023a5a3c0f49227ff9678b,True,tb_2h_3j_none
2r|3g,2r,3g,,287,287,42.0,60,203,1.502347,False,True,105,True,16,48,5.9792,0.021,,E_OK,f193a8e3b15615c6b1d225dd8aada0a23c0dfabbf08fbf19476ae5b0942109fb,882de0ffbb3066f17a3cabf79d5bc62e1b5748eb1b1255e371ac16fbd977ca8a,True,tb_2r_3g_none
